"question_idx","sentence_idx","layer_idx","early_decoder","probe_output","probe_ans","sentence_text"
"3","3","21","probe_model_answer_correct","[0.5138696084381825, 0.48613039156181753]","0","Now, when does each form? I think the mesoderm forms first. Then, as the embryo develops, the ectome, which is the ectohaversum, forms. I believe the ectome is the upper layer, so it forms before the ectome and mesoderm, but wait, no. Wait, no, the ectohaversum is the upper layer, so it forms before the mesoderm and then the ectome.

"
"3","3","22","probe_model_answer_correct","[0.49370433830328003, 0.50629566169672]","1","Now, when does each form? I think the mesoderm forms first. Then, as the embryo develops, the ectome, which is the ectohaversum, forms. I believe the ectome is the upper layer, so it forms before the ectome and mesoderm, but wait, no. Wait, no, the ectohaversum is the upper layer, so it forms before the mesoderm and then the ectome.

"
"3","3","23","probe_model_answer_correct","[0.5227814803048377, 0.47721851969516227]","0","Now, when does each form? I think the mesoderm forms first. Then, as the embryo develops, the ectome, which is the ectohaversum, forms. I believe the ectome is the upper layer, so it forms before the ectome and mesoderm, but wait, no. Wait, no, the ectohaversum is the upper layer, so it forms before the mesoderm and then the ectome.

"
"3","3","24","probe_model_answer_correct","[0.552609325355042, 0.44739067464495796]","0","Now, when does each form? I think the mesoderm forms first. Then, as the embryo develops, the ectome, which is the ectohaversum, forms. I believe the ectome is the upper layer, so it forms before the ectome and mesoderm, but wait, no. Wait, no, the ectohaversum is the upper layer, so it forms before the mesoderm and then the ectome.

"
"3","3","25","probe_model_answer_correct","[0.5182067106417221, 0.4817932893582779]","0","Now, when does each form? I think the mesoderm forms first. Then, as the embryo develops, the ectome, which is the ectohaversum, forms. I believe the ectome is the upper layer, so it forms before the ectome and mesoderm, but wait, no. Wait, no, the ectohaversum is the upper layer, so it forms before the mesoderm and then the ectome.

"
"3","3","26","probe_model_answer_correct","[0.4623261546924521, 0.5376738453075479]","1","Now, when does each form? I think the mesoderm forms first. Then, as the embryo develops, the ectome, which is the ectohaversum, forms. I believe the ectome is the upper layer, so it forms before the ectome and mesoderm, but wait, no. Wait, no, the ectohaversum is the upper layer, so it forms before the mesoderm and then the ectome.

"
"3","3","27","probe_model_answer_correct","[0.5017294669795213, 0.4982705330204787]","0","Now, when does each form? I think the mesoderm forms first. Then, as the embryo develops, the ectome, which is the ectohaversum, forms. I believe the ectome is the upper layer, so it forms before the ectome and mesoderm, but wait, no. Wait, no, the ectohaversum is the upper layer, so it forms before the mesoderm and then the ectome.

"
"3","4","0","probe_model_answer_correct","[0.4890360317601576, 0.5109639682398425]","1","Wait, no, I'm getting confused. Let me think again. The process starts with the mesoderm forming first. Then, as the embryo grows, the ectome forms, which is the ectohaversum, and this happens before the mesoderm. Then, the ectome undergoes some changes, and eventually, the ectohaversum forms, which is the ectome, and then the ectohaversum continues to develop into the ectome and ectohaversum.

"
"3","4","1","probe_model_answer_correct","[0.5285606930142764, 0.47143930698572367]","0","Wait, no, I'm getting confused. Let me think again. The process starts with the mesoderm forming first. Then, as the embryo grows, the ectome forms, which is the ectohaversum, and this happens before the mesoderm. Then, the ectome undergoes some changes, and eventually, the ectohaversum forms, which is the ectome, and then the ectohaversum continues to develop into the ectome and ectohaversum.

"
"3","4","2","probe_model_answer_correct","[0.5103482424284316, 0.48965175757156854]","0","Wait, no, I'm getting confused. Let me think again. The process starts with the mesoderm forming first. Then, as the embryo grows, the ectome forms, which is the ectohaversum, and this happens before the mesoderm. Then, the ectome undergoes some changes, and eventually, the ectohaversum forms, which is the ectome, and then the ectohaversum continues to develop into the ectome and ectohaversum.

"
"3","4","3","probe_model_answer_correct","[0.479293372832574, 0.5207066271674258]","1","Wait, no, I'm getting confused. Let me think again. The process starts with the mesoderm forming first. Then, as the embryo grows, the ectome forms, which is the ectohaversum, and this happens before the mesoderm. Then, the ectome undergoes some changes, and eventually, the ectohaversum forms, which is the ectome, and then the ectohaversum continues to develop into the ectome and ectohaversum.

"
"3","4","4","probe_model_answer_correct","[0.5609791762336483, 0.4390208237663515]","0","Wait, no, I'm getting confused. Let me think again. The process starts with the mesoderm forming first. Then, as the embryo grows, the ectome forms, which is the ectohaversum, and this happens before the mesoderm. Then, the ectome undergoes some changes, and eventually, the ectohaversum forms, which is the ectome, and then the ectohaversum continues to develop into the ectome and ectohaversum.

"
"3","4","5","probe_model_answer_correct","[0.4420925542442768, 0.557907445755723]","1","Wait, no, I'm getting confused. Let me think again. The process starts with the mesoderm forming first. Then, as the embryo grows, the ectome forms, which is the ectohaversum, and this happens before the mesoderm. Then, the ectome undergoes some changes, and eventually, the ectohaversum forms, which is the ectome, and then the ectohaversum continues to develop into the ectome and ectohaversum.

"
"3","4","6","probe_model_answer_correct","[0.5136796411519664, 0.48632035884803354]","0","Wait, no, I'm getting confused. Let me think again. The process starts with the mesoderm forming first. Then, as the embryo grows, the ectome forms, which is the ectohaversum, and this happens before the mesoderm. Then, the ectome undergoes some changes, and eventually, the ectohaversum forms, which is the ectome, and then the ectohaversum continues to develop into the ectome and ectohaversum.

"
